student_id,class_id
20416,392
20416,912
20417,663
20417,705
20417,709
20418,2102
20418,461
20418,488
20418,62
20419,315
20419,316
20419,721
20420,122
20420,137
20420,138
20420,139
20420,587
20421,1644
20421,1645
20421,1650
20421,1651
20421,1653
20421,1655
20421,725
20422,387
20422,389
20422,487
20423,166
20423,377
20423,44
20424,721
20425,763
20425,764
20425,82
20425,88
20426,1717
20426,428
20426,61
20426,715
20427,2002
20427,2095
20427,2100
20427,399
20428,465
20429,379
20429,652
20430,382
20430,462
20430,713
20430,716
20430,798
20431,1066
20431,257
20431,621
20431,752
20432,117
20432,383
20432,384
20432,781
20432,912
20433,1597
20433,1598
20433,1618
20433,364
20433,365
20433,366
20433,367
20433,966
20434,226
20434,227
20434,28
20434,374
20434,759
20434,761
20435,1234
20435,575
20435,596
20435,667
20436,729
20436,783
20436,787
20436,792
20437,1705
20437,60
20438,1815
20438,2182
20438,2190
20438,388
20439,542
20440,297
20440,759
20440,761
20440,79
20441,211
20441,436
20441,726
20441,821
20442,104
20442,120
20442,121
20442,1378
20442,257
20443,122
20443,428
20443,630
20443,745
20443,766
20444,1170
20444,378
20444,574
20444,579
20444,582
20444,624
20444,771
20445,1095
20445,193
20445,194
20445,198
20445,199
20445,2292
20445,870
20446,1335
20446,656
20446,706
20447,1356
20447,2429
20447,246
20447,44
20448,1151
20448,1531
20448,188
20448,378
20448,654
20449,1116
20449,1521
20449,188
20449,377
20449,651
20450,2350
20450,317
20450,33
20451,23
20451,249
20451,36
20451,40
20451,44
20451,91
20451,93
20452,500
20452,502
20453,1718
20453,491
20453,61
20453,63
20453,72
20454,81
20455,1675
20455,1678
20455,2279
20455,373
20455,839
20456,1096
20456,68
20456,69
20456,870
20457,385
20457,462
20457,843
20458,275
20458,476
20458,797
20459,1308
20459,1429
20459,182
20459,296
20459,436
20459,867
20460,322
20460,439
20460,54
20461,26
20461,439
20461,464
20461,504
20461,807
20462,709
20462,785
20463,1072
20463,1078
20463,252
20463,404
20463,405
20463,406
20463,411
20464,1158
20464,1422
20464,183
20464,377
20464,436
20464,837
20465,797
20465,872
20466,1245
20466,1249
20466,1369
20466,2390
20466,62
20467,1353
20467,2423
20467,437
20467,438
20467,440
20467,442
20467,725
20468,192
20468,2287
20468,23
20468,291
20468,712
20468,716
20468,837
20469,79
20469,80
20470,1044
20470,616
20471,1437
20471,183
20471,606
20471,979
20472,1132
20472,246
20472,36
20472,40
20472,89
20472,94
20473,110
20473,111
20473,213
20473,246
20473,422
20473,423
20473,604
20473,801
20474,1045
20474,1483
20474,1492
20474,1511
20474,1512
20474,187
20474,616
20474,824
20474,825
20475,1217
20475,155
20475,173
20475,573
20475,800
20476,102
20476,1021
20476,103
20476,104
20476,250
20476,612
20477,1442
20477,1811
20477,183
20477,210
20478,1191
20478,1192
20478,1256
20478,66
20479,15
20479,1977
20479,2000
20479,2267
20479,382
20480,102
20480,103
20480,104
20480,1150
20480,253
20481,328
20481,913
20482,110
20482,116
20482,484
20482,810
20483,15
20483,2067
20483,2072
20483,2074
20483,2076
20483,386
20483,390
20484,110
20484,112
20484,2399
20484,702
20484,802
20484,834
20485,1092
20485,476
20485,48
20485,489
20485,95
20485,96
20486,1026
20486,1027
20486,1088
20486,462
20486,824
20486,825
20487,167
20487,501
20487,502
20487,72
20488,118
20488,122
20488,630
20488,715
20488,745
20489,380
20489,476
20489,793
20490,1095
20490,194
20490,198
20490,199
20490,2297
20490,548
20490,870
20491,1033
20491,249
20491,615
20491,755
20492,292
20492,464
20492,802
20492,951
20493,1438
20493,182
20494,1040
20494,256
20494,332
20494,616
20494,798
20495,1019
20495,2358
20495,249
20495,400
20495,407
20495,612
20496,2397
20496,500
20496,527
20496,679
20496,681
20496,683
20496,684
20497,1603
20497,1662
20497,1668
20497,1670
20497,248
20497,365
20497,372
20498,290
20498,291
20498,318
20499,1166
20499,222
20499,224
20499,2321
20499,573
20499,577
20499,623
20499,772
20500,175
20500,179
20501,461
20501,805
20501,844
20502,1710
20502,417
20502,60
20502,784
20503,110
20503,116
20503,482
20503,484
20503,604
20504,1191
20504,1192
20504,1463
20504,1471
20504,186
20504,376
20504,650
20505,26
20506,1061
20506,226
20506,227
20506,254
20506,620
20506,751
20507,2345
20507,295
20507,297
20507,720
20507,726
20508,382
20508,436
20508,835
20509,1116
20509,23
20509,254
20509,731
20509,91
20509,93
20510,152
20510,21
20510,55
20510,650
20510,779
20511,120
20511,121
20511,262
20511,263
20511,53
20512,230
20512,2337
20513,1184
20513,378
20513,520
20513,521
20513,528
20513,577
20513,626
20514,1357
20514,1595
20514,1604
20514,1620
20514,2431
20514,364
20514,365
20514,366
20514,367
20515,122
20515,630
20515,715
20515,745
20515,767
20516,661
20516,83
20517,18
20517,468
20517,648
20517,801
20517,956
20518,117
20518,382
20518,385
20518,462
20518,900
20519,1513
20519,188
20519,323
20519,324
20519,466
20519,607
20519,648
20519,984
20520,1594
20520,1603
20520,1613
20520,364
20520,365
20520,366
20520,367
20520,870
20520,929
20521,289
20521,717
20521,781
20521,914
20522,1019
20522,250
20522,403
20522,408
20522,612
20523,102
20523,103
20523,104
20523,459
20523,962
20524,109
20524,116
20524,2399
20524,247
20524,702
20524,799
20525,109
20525,116
20525,247
20525,702
20525,798
20525,835
20526,1071
20526,251
20526,462
20526,621
20526,675
20526,824
20526,825
20527,200
20527,201
20527,203
20527,554
20528,656
20528,705
20528,786
20529,420
20529,79
20529,80
20530,1060
20530,2357
20530,258
20530,407
20530,619
20531,1
20531,1201
20531,223
20531,225
20531,2327
20531,257
20531,771
20532,2397
20532,458
20532,679
20532,681
20532,683
20532,684
20533,812
20534,1418
20534,182
20534,453
20534,872
20534,948
20535,1343
20535,378
20535,458
20535,653
20536,1601
20536,1605
20536,1608
20536,1617
20536,365
20536,366
20536,367
20536,714
20537,1357
20537,2432
20537,247
20537,419
20537,489
20538,1121
20538,1534
20538,188
20538,375
20538,459
20539,1109
20539,23
20539,249
20539,95
20539,96
20540,102
20540,103
20540,104
20540,952
20541,1046
20541,1594
20541,1598
20541,1620
20541,364
20541,365
20541,366
20541,367
20541,617
20541,870
20542,1308
20542,2177
20542,2185
20542,866
20543,1591
20543,1621
20543,364
20543,366
20543,367
20543,609
20543,870
20543,992
20544,458
20544,826
20544,969
20545,1224
20545,1228
20545,2361
20545,404
20545,405
20545,406
20545,407
20545,752
20546,453
20546,608
20546,872
20546,989
20547,1003
20547,2360
20547,249
20547,407
20547,611
20548,1808
20548,333
20549,23
20549,801
20549,872
20549,930
20550,1013
20550,270
20550,271
20550,612
20550,812
20551,1874
20551,1878
20551,504
20551,505
20551,509
20551,798
20551,942
20552,262
20552,264
20552,341
20552,346
20552,773
20553,109
20553,115
20553,485
20553,729
20553,822
20554,318
20555,719
20556,1427
20556,182
20556,23
20556,731
20556,89
20556,93
20556,965
20557,318
20557,439
20557,786
20557,970
20558,457
20558,782
20558,916
20559,117
20559,385
20559,388
20559,797
20559,901
20560,385
20560,462
20560,758
20560,900
20561,323
20561,324
20561,607
20561,648
20561,801
20561,981
20562,799
20562,872
20562,952
20563,422
20563,798
20563,826
20563,934
20564,104
20564,248
20564,498
20564,797
20564,935
20565,1128
20565,22
20565,254
20565,731
20565,91
20565,93
20566,1874
20566,1943
20566,504
20566,505
20566,712
20566,797
20566,920
20567,547
20567,558
20567,642
20568,1119
20568,418
20568,779
20568,802
20569,248
20569,798
20569,839
20569,91
20569,93
20570,1126
20570,1815
20570,246
20570,36
20570,39
20570,50
20570,89
20570,93
20571,382
20571,385
20571,388
20571,900
20572,22
20572,731
20572,799
20572,90
20572,92
20572,933
20573,1708
20573,377
20573,457
20573,458
20573,60
20573,724
20574,780
20575,498
20575,872
20575,969
20576,1019
20576,1464
20576,1472
20576,1499
20576,1500
20576,186
20576,612
20577,102
20577,103
20577,104
20577,972
20578,1041
20578,251
20578,402
20578,409
20578,415
20578,616
20579,419
20579,45
20579,47
20580,1021
20580,292
20580,328
20580,612
20580,798
20581,254
20581,34
20581,38
20581,445
20581,446
20581,89
20581,92
20581,932
20582,1329
20582,23
20582,867
20583,1150
20583,1424
20583,183
20583,377
20583,801
20584,674
20584,828
20584,829
20584,845
20585,193
20585,194
20585,198
20585,199
20585,2295
20585,870
20586,713
20586,801
20586,870
20586,968
20587,498
20587,91
20587,931
20587,94
20588,102
20588,103
20588,104
20588,1116
20588,249
20589,659
20590,105
20590,1874
20590,210
20590,801
20591,1127
20591,24
20591,250
20591,674
20591,731
20591,90
20591,94
20592,2177
20592,2185
20592,318
20592,460
20592,604
20593,1874
20593,2376
20593,504
20593,506
20593,607
20593,801
20593,980
20594,289
20595,1077
20595,1083
20595,258
20595,409
20595,676
20596,1051
20596,22
20596,250
20596,618
20596,731
20596,91
20596,92
20597,199
20597,254
20597,752
20597,870
20598,131
20598,59
20599,247
20600,288
20600,545
20600,723
20600,738
20600,739
20600,748
20600,749
20601,1328
20601,1946
20601,424
20601,425
20601,504
20601,507
20601,867
20602,1126
20602,251
20602,731
20602,91
20602,94
20603,68
20603,69
20603,870
20603,957
20604,318
20604,386
20604,389
20604,801
20605,1243
20605,1250
20605,379
20605,654
20605,89
20605,92
20606,1190
20606,257
20606,627
20606,754
20606,800
20607,28
20607,307
20607,308
20607,657
20608,805
20608,820
20608,828
20609,1302
20609,292
20609,296
20609,439
20609,867
20610,1709
20610,329
20610,450
20610,60
20611,1435
20611,183
20611,22
20611,28
20611,304
20611,305
20611,835
20612,1123
20612,250
20612,731
20612,90
20612,92
20613,118
20613,247
20613,821
20613,927
20614,102
20614,103
20614,104
20615,143
20615,144
20615,145
20615,146
20615,149
20615,150
20615,873
20615,874
20615,876
20616,63
20616,728
20616,863
20617,124
20617,277
20617,382
20618,450
20618,633
20618,634
20619,2180
20619,2188
20619,428
20619,724
20619,796
20619,896
20620,1000
20620,259
20620,611
20621,395
20621,396
20621,461
20621,649
20621,962
20622,1106
20622,1596
20622,1598
20622,1621
20622,364
20622,365
20622,366
20622,367
20623,382
20623,462
20624,109
20624,116
20624,120
20624,121
20624,273
20624,501
20625,1137
20625,251
20625,731
20625,90
20625,92
20626,1143
20626,1527
20626,188
20626,377
20626,650
20627,441
20627,442
20628,120
20628,121
20628,17
20628,262
20628,264
20628,860
20629,122
20629,1417
20629,182
20629,630
20629,745
20629,766
20630,828
20630,829
20631,1424
20631,183
20631,605
20631,675
20631,872
20632,801
20633,109
20633,113
20633,1346
20633,2410
20633,483
20633,848
20634,1124
20634,249
20634,731
20634,91
20634,93
20635,28
20635,310
20635,941
20636,1360
20636,2438
20636,382
20636,436
20636,891
20637,1815
20637,1898
20637,1901
20637,296
20637,604
20638,376
20638,609
20638,649
20638,991
20639,458
20640,606
20640,68
20640,780
20640,870
20640,977
20641,714
20641,872
20641,932
20642,1366
20642,1593
20642,1601
20642,1619
20642,2449
20642,364
20642,365
20642,366
20642,367
20642,760
20642,762
20643,1945
20643,1951
20643,511
20643,512
20643,517
20644,709
20645,424
20645,425
20645,842
20645,915
20646,1174
20646,1515
20646,188
20646,375
20646,458
20646,624
20646,651
20647,117
20647,906
20648,375
20648,606
20648,649
20648,977
20649,401
20649,409
20649,610
20649,997
20650,1013
20650,1465
20650,1473
20650,1496
20650,1503
20650,1505
20650,186
20650,612
20651,1090
20651,1712
20651,459
20651,569
20651,60
20652,226
20652,227
20652,973
20653,1421
20653,182
20653,247
20653,422
20653,423
20653,839
20653,965
20654,1201
20654,266
20654,267
20654,578
20654,667
20654,669
20654,670
20654,671
20655,690
20655,691
20655,732
20656,428
20656,498
20656,714
20656,90
20656,92
20656,939
20657,117
20657,385
20657,835
20657,899
20658,22
20658,719
20658,783
20658,838
20659,1105
20659,763
20659,764
20660,690
20660,691
20660,692
20660,732
20661,120
20661,1354
20661,2425
20661,262
20661,264
20661,51
20661,53
20662,2400
20662,465
20662,700
20663,1168
20663,376
20663,623
20663,630
20663,89
20663,92
20664,556
20664,657
20665,170
20665,171
20665,175
20665,473
20665,573
20666,377
20666,379
20666,459
20666,651
20667,1852
20667,1853
20667,210
20667,308
20668,543
20668,631
20668,632
20668,686
20668,687
20668,722
20668,733
20668,740
20668,742
20668,746
20668,749
20669,1107
20669,196
20669,2300
20669,763
20669,764
20670,605
20670,781
20671,262
20671,263
20671,428
20671,715
20671,95
20671,96
20672,105
20672,1306
20672,14
20672,290
20672,291
20672,867
20673,1313
20673,798
20673,844
20673,866
20674,109
20674,113
20674,382
20675,656
20676,821
20676,859
20676,864
20677,29
20677,32
20677,493
20678,1357
20678,2432
20678,445
20678,446
20678,797
20679,377
20680,376
20680,439
20680,652
20681,105
20681,247
20681,604
20682,73
20683,68
20683,784
20683,801
20683,949
20684,418
20684,840
20684,952
20685,288
20685,545
20685,723
20685,738
20685,739
20685,748
20685,749
20686,1093
20686,193
20686,194
20686,198
20686,199
20686,2297
20686,870
20687,1813
20687,211
20687,316
20687,428
20688,643
20688,760
20688,762
20689,1147
20689,1441
20689,182
20689,257
20689,719
20690,122
20690,630
20690,718
20690,745
20690,767
20691,1177
20691,336
20691,339
20691,346
20691,376
20691,625
20691,773
20692,1128
20692,1426
20692,183
20692,256
20692,837
20692,91
20692,93
20693,839
20693,923
20694,293
20694,784
20695,1056
20695,2359
20695,252
20695,407
20695,619
20696,1137
20696,253
20696,731
20696,91
20696,94
20697,379
20697,797
20697,835
20698,1158
20698,379
20698,654
20698,725
20698,784
20699,118
20699,122
20699,445
20699,446
20699,630
20699,745
20700,110
20700,112
20700,2399
20700,246
20700,702
20700,834
20701,1813
20701,323
20701,324
20701,662
20701,716
20702,418
20702,796
20702,802
20702,972
20703,62
20703,808
20704,2343
20704,2403
20704,292
20704,295
20704,558
20705,105
20705,246
20705,872
20706,1098
20706,193
20706,198
20706,199
20706,870
20707,1223
20707,1227
20707,404
20707,405
20707,406
20707,411
20707,755
20708,1002
20708,251
20708,400
20708,611
20708,872
20709,117
20709,382
20709,385
20709,462
20709,901
20710,1679
20710,1681
20710,204
20711,117
20711,382
20711,906
20712,217
20712,542
20712,640
20712,712
20713,110
20713,113
20713,246
20713,702
20713,802
20714,27
20714,31
20714,33
20715,381
20715,655
20716,1167
20716,1449
20716,184
20716,336
20716,340
20716,623
20716,773
20717,385
20717,462
20717,835
20718,102
20718,103
20718,104
20719,1740
20719,1753
20719,863
20720,290
20720,291
20720,729
20721,288
20721,545
20721,723
20721,735
20721,738
20721,739
20721,748
20721,749
20722,110
20722,116
20722,247
20722,702
20722,834
20723,465
20723,958
20724,195
20724,2305
20724,870
20724,969
20725,1042
20725,616
20725,755
20725,824
20725,825
20726,1353
20726,2423
20726,246
20726,417
20726,48
20727,153
20727,493
20727,494
20727,58
20728,246
20728,37
20728,38
20728,51
20728,837
20728,90
20728,92
20729,122
20729,428
20729,732
20730,1719
20730,61
20730,729
20730,804
20730,810
20731,1223
20731,1227
20731,404
20731,405
20731,406
20731,411
20731,754
20732,1179
20732,625
20733,458
20733,724
20733,930
20734,1028
20734,250
20734,404
20734,405
20734,406
20734,411
20734,615
20735,839
20736,1090
20736,152
20736,24
20736,246
20736,36
20736,40
20737,1133
20737,22
20737,250
20737,731
20737,90
20737,92
20738,1621
20738,366
20738,367
20738,870
20738,945
20739,1017
20739,254
20739,612
20739,731
20739,91
20739,92
20740,648
20740,801
20740,968
20741,117
20741,382
20741,385
20741,902
20742,1004
20742,2359
20742,249
20742,407
20742,611
20743,1032
20743,1457
20743,185
20743,257
20743,615
20743,754
20744,464
20744,674
20744,786
20744,925
20745,216
20745,220
20745,221
20745,609
20745,870
20745,993
20746,1366
20746,2450
20746,642
20746,81
20747,192
20747,2281
20747,606
20747,712
20747,77
20747,870
20747,978
20748,1183
20748,336
20748,340
20748,626
20748,773
20749,102
20749,103
20749,104
20749,840
20749,969
20750,1234
20750,234
20750,235
20750,270
20751,1159
20751,18
20751,285
20751,379
20751,66
20751,729
20752,1874
20752,1943
20752,210
20752,504
20752,506
20753,1236
20753,337
20753,575
20753,592
20754,14
20754,780
20754,837
20754,927
20755,79
20755,80
20755,84
20755,86
20756,1336
20756,1526
20756,188
20756,654
20757,285
20758,210
20758,213
20759,672
20760,439
20760,474
20760,784
20761,728
20762,191
20762,2285
20762,839
20763,487
20764,2165
20764,2168
20764,585
20764,589
20764,600
20765,1923
20765,655
20765,797
20766,1133
20766,78
20767,254
20767,767
20767,801
20768,206
20768,554
20769,19
20769,2002
20769,488
20770,1526
20770,188
20770,376
20770,651
20770,767
20771,109
20771,115
20771,265
20771,499
20771,766
20772,196
20772,2303
20772,642
20772,784
20773,1944
20773,424
20773,425
20773,509
20773,510
20774,450
20774,814
20775,143
20775,144
20775,145
20775,146
20775,149
20775,150
20775,873
20775,874
20775,876
20776,1304
20776,296
20776,310
20776,836
20776,866
20777,492
20777,566
20777,567
20777,568
20778,765
20779,717
20779,721
20780,799
20781,2340
20781,2342
20781,296
20781,488
20782,288
20782,545
20782,723
20782,738
20782,739
20782,748
20782,749
20783,213
20783,461
20784,1232
20784,587
20784,593
20784,596
20785,1216
20785,163
20785,164
20785,173
20785,779
20786,1011
20786,194
20786,2293
20786,251
20786,612
20787,104
20787,1430
20787,182
20787,498
20788,1735
20788,828
20788,829
20789,1212
20789,521
20789,522
20789,678
20790,458
20790,780
20790,797
20790,960
20791,218
20791,219
20791,327
20791,713
20792,326
20792,459
20792,465
20793,543
20793,631
20793,632
20793,686
20793,687
20793,722
20793,733
20793,740
20793,743
20793,746
20793,749
20794,1769
20794,209
20794,210
20794,211
20794,428
20795,1740
20795,1743
20795,418
20795,799
20796,428
20796,465
20796,802
20796,913
20797,21
20797,32
20797,33
20797,462
20798,120
20798,121
20798,1459
20798,1467
20798,186
20799,1956
20799,2380
20799,291
20799,515
20800,24
20800,440
20800,46
20800,72
20801,246
20801,604
20801,90
20801,92
20802,1979
20802,2269
20802,504
20802,800
20803,1170
20803,20
20803,2386
20803,421
20803,624
20803,667
20804,22
20804,471
20805,1974
20805,2000
20805,2264
20805,837
20805,955
20806,102
20806,103
20806,104
20806,802
20806,954
20807,1874
20807,192
20807,1943
20807,2291
20807,504
20807,506
20807,920
20808,1142
20808,250
20808,731
20808,89
20808,94
20809,2000
20809,439
20809,675
20809,717
20810,361
20810,421
20811,1465
20811,1473
20811,1496
20811,1503
20811,1505
20811,186
20811,607
20811,981
20812,1949
20812,311
20812,322
20812,378
20812,657
20813,288
20813,545
20813,723
20813,737
20813,738
20813,739
20813,748
20813,749
20814,1340
20814,784
20815,10
20815,122
20816,23
20816,439
20817,308
20817,310
20817,439
20817,657
20817,838
20818,294
20818,768
20818,769
20819,1440
20819,182
20819,226
20819,227
20819,713
20819,716
20819,760
20819,762
20819,77
20820,484
20820,935
20821,1358
20821,153
20821,2433
20821,49
20821,72
20822,543
20822,632
20822,686
20822,687
20822,722
20822,733
20822,740
20822,742
20822,746
20822,749
20823,1068
20823,251
20823,621
20823,872
20824,14
20824,1986
20825,1127
20825,253
20825,731
20825,872
20825,90
20825,92
20826,1591
20826,1600
20826,1622
20826,364
20826,365
20826,366
20826,367
20826,799
20826,870
20826,943
20827,483
20827,872
20827,965
20828,1064
20828,251
20828,620
20828,755
20828,824
20828,825
20829,421
20830,1266
20830,603
20831,120
20831,377
20831,429
20831,779
20832,122
20832,630
20832,745
20832,765
20832,95
20832,97
20833,472
20834,226
20834,227
20834,400
20834,956
20835,1710
20835,569
20835,60
20836,1660
20836,1662
20836,1665
20836,1666
20836,371
20836,372
20836,760
20836,762
20837,286
20837,287
20837,633
20837,634
20837,734
20837,747
20837,750
20838,1314
20838,1769
20838,209
20838,210
20838,211
20838,436
20838,866
20839,1387
20839,286
20839,287
20839,418
20839,633
20839,634
20839,747
20839,749
20840,17
20840,28
20840,311
20840,33
20840,784
20841,122
20841,630
20841,712
20841,745
20841,765
20842,1111
20842,251
20842,34
20842,39
20842,50
20842,95
20842,97
20843,1118
20843,250
20843,37
20843,38
20843,445
20843,446
20843,89
20843,94
20844,400
20844,462
20844,607
20844,983
20845,102
20845,103
20845,104
20845,1052
20845,253
20845,618
20846,1005
20846,252
20846,611
20847,810
20847,818
20848,546
20849,151
20849,59
20850,1044
20850,270
20850,271
20850,616
20850,752
20851,543
20851,631
20851,632
20851,686
20851,722
20851,733
20851,740
20851,742
20851,746
20851,749
20852,210
20853,874
20853,877
20853,878
20853,879
20853,880
20853,881
20853,882
20853,883
20853,884
20853,885
20853,886
20853,887
20853,888
20853,889
20854,288
20854,545
20854,723
20854,739
20854,748
20854,750
20855,27
20855,29
20855,30
20855,31
20855,458
20856,296
20856,470
20856,557
20856,720
20857,1351
20857,2419
20857,285
20857,810
20857,871
20858,1163
20858,120
20858,121
20858,257
20858,53
20858,835
20859,1119
20859,34
20859,38
20859,445
20859,446
20859,89
20859,94
20860,1129
20860,253
20860,731
20860,90
20860,94
20861,797
20861,872
20862,110
20862,1117
20862,114
20862,484
20863,1977
20863,2008
20863,2013
20863,2267
20863,289
20864,191
20864,2286
20864,713
20864,77
20864,870
20864,959
20865,713
20866,383
20866,384
20867,1169
20867,336
20867,338
20867,345
20867,623
20867,724
20867,773
20868,21
20868,2454
20868,2455
20868,246
20868,393
20868,439
20869,236
20869,238
20869,239
20869,240
20870,17
20870,439
20870,648
20870,966
20871,246
20871,606
20871,751
20871,798
20871,978
20872,2137
20872,2138
20872,609
20872,872
20872,993
20873,484
20873,928
20874,1198
20874,1200
20874,1976
20874,2266
20874,571
20874,582
20875,54
20875,56
20875,58
20876,326
20877,1711
20877,57
20877,60
20877,785
20878,296
20879,1104
20879,195
20879,2301
20880,837
20880,88
20881,18
20881,436
20881,607
20881,648
20881,835
20881,983
20882,22
20882,382
20882,436
20882,447
20882,448
20882,891
20882,90
20882,92
20883,1956
20883,1958
20883,1961
20883,1962
20883,397
20883,515
20883,518
20884,28
20884,449
20884,57
20885,168
20885,180
20886,293
20886,297
20887,397
20887,803
20888,46
20889,14
20889,1976
20889,1999
20889,2266
20890,121
20890,277
20890,280
20891,648
20891,956
20892,285
20893,349
20893,355
20893,356
20893,357
20893,801
20894,1428
20894,182
20894,1852
20894,1853
20894,1856
20894,215
20895,1736
20895,420
20895,847
20896,120
20896,121
20896,1753
20896,502
20896,820
20897,24
20897,314
20897,661
20898,703
20898,712
20898,729
20898,818
20899,24
20899,714
20899,716
20899,720
20900,1815
20900,417
20901,117
20901,333
20901,391
20902,286
20902,287
20902,633
20902,634
20902,688
20902,689
20902,747
20902,749
20903,1856
20903,1860
20903,673
20903,812
20903,826
20904,1381
20904,272
20904,543
20904,631
20905,333
20905,391
20906,1665
20906,1667
20906,1675
20906,1676
20906,1684
20906,1687
20906,797
20907,273
20907,418
20908,310
20908,32
20908,417
20908,661
20909,1422
20909,183
20909,436
20909,837
20909,941
20910,293
20910,294
20910,62
20910,857
20911,1095
20911,219
20911,221
20911,759
20911,761
20912,117
20912,383
20912,384
20912,392
20912,906
20913,292
20913,296
20913,847
20913,849
20914,310
20914,601
20915,1068
20915,253
20915,403
20915,409
20915,621
20916,247
20916,549
20916,642
20917,2220
20917,458
20917,918
20918,1357
20918,2431
20918,72
20918,767
20919,202
20919,228
20919,2307
20919,703
20920,286
20920,287
20920,459
20920,633
20920,634
20920,747
20920,749
20921,2102
20921,461
20921,488
20921,725
20922,1339
20922,1534
20922,188
20922,379
20922,651
20922,801
20923,1874
20923,210
20924,124
20924,125
20924,272
20924,818
20925,521
20925,528
20926,17
20926,499
20926,768
20926,769
20927,1357
20927,2432
20927,54
20927,72
20927,765
20928,725
20929,449
20929,458
20929,58
20929,756
20930,418
20931,1814
20931,393
20931,416
20932,1032
20932,249
20932,615
20932,755
20933,217
20933,608
20933,870
20933,985
20934,1122
20934,23
20934,36
20934,40
20934,436
20935,401
20935,608
20935,673
20935,872
20935,987
20936,1351
20936,2419
20936,62
20937,1191
20937,1192
20937,1463
20937,1471
20937,186
20937,376
20937,460
20937,650
20938,694
20938,695
20939,62
20939,805
20939,815
20940,1740
20940,418
20940,727
20940,786
20941,19
20941,815
20942,266
20942,268
20943,1348
20943,2414
20943,308
20944,1820
20944,1840
20944,1841
20944,1857
20944,213
20944,388
20944,428
20945,717
20945,721
20945,835
20946,663
20946,785
20947,5
20947,6
20947,7
20947,8
20948,653
20948,720
20949,296
20949,297
20949,318
20950,1203
20950,348
20950,353
20950,472
20950,677
20951,835
20951,872
20951,948
20952,1101
20952,193
20952,194
20952,198
20952,199
20952,2296
20952,870
20953,418
20953,648
20953,839
20953,942
20954,117
20954,382
20954,907
20955,1091
20955,2454
20955,2455
20955,436
20955,89
20955,93
20956,1099
20956,194
20956,199
20956,2296
20956,870
20957,120
20957,121
20957,789
20958,132
20959,462
20959,872
20959,967
20960,1304
20960,23
20960,28
20960,310
20960,714
20960,867
20961,46
20961,836
20962,1064
20962,254
20962,409
20962,620
20963,1102
20963,195
20963,2305
20963,645
20963,760
20963,762
20964,378
20964,656
20965,690
20965,691
20965,732
20966,326
20966,814
20966,818
20967,147
20967,148
20967,299
20967,300
20967,301
20967,302
20967,874
20967,875
20968,1770
20968,1986
20968,209
20968,211
20969,2400
20969,462
20969,700
20969,816
20970,450
20971,2169
20971,2170
20971,799
20972,1136
20972,254
20972,731
20972,91
20972,93
20973,1121
20973,1422
20973,183
20973,250
20973,498
20973,89
20973,93
20974,727
20974,864
20975,1734
20975,326
20975,803
20975,821
20976,381
20976,436
20976,707
20977,554
20977,555
20977,556
20978,726
20978,943
20979,874
20979,877
20979,878
20979,879
20979,880
20979,881
20979,882
20979,883
20979,884
20979,885
20979,886
20979,887
20979,888
20979,889
20980,117
20980,385
20980,461
20981,2102
20981,62
20981,66
20982,270
20982,275
20983,1107
20983,725
20984,1371
20984,1387
20984,310
20985,27
20985,285
20985,31
20986,1349
20986,2416
20986,436
20986,437
20986,440
20987,664
20988,1102
20988,22
20988,718
20989,1370
20989,653
20990,320
20991,110
20991,111
20991,247
20992,1169
20992,521
20992,527
20992,578
20992,623
20992,654
20993,296
20993,297
20994,1066
20994,251
20994,408
20994,621
20995,294
20995,810
20995,846
20996,105
20996,248
20996,799
20996,838
20997,1226
20997,1230
20997,2362
20997,258
20997,402
20997,407
20997,414
20998,289
20998,465
20998,917
20999,1180
20999,1476
20999,1485
20999,187
20999,626
20999,801
21000,374
21000,462
21000,70
21000,799
21001,1874
21001,2376
21001,504
21001,505
21001,919
21002,1892
21002,315
21002,318
21002,658
21003,226
21003,227
21003,662
21003,759
21003,761
21004,83
21004,85
21004,86
21005,420
21006,246
21006,35
21006,39
21006,436
21006,91
21006,925
21006,94
21007,465
21007,914
21008,296
21008,717
21008,721
21008,933
21009,395
21009,396
21009,803
21009,823
21010,1112
21010,756
21010,872
21011,1105
21011,1614
21011,366
21011,367
21011,643
21011,763
21011,764
21012,1420
21012,183
21012,375
21012,459
21012,605
21013,1749
21013,443
21013,444
21014,248
21014,50
21014,91
21014,93
21014,968
21015,1734
21015,2343
21015,295
21015,810
21016,24
21016,837
21016,941
21017,253
21017,401
21017,409
21017,415
21018,68
21018,712
21018,870
21019,1002
21019,2366
21019,249
21019,412
21019,611
21020,348
21020,354
21020,356
21020,357
21020,362
21021,835
21021,946
21022,1481
21022,1490
21022,1508
21022,1510
21022,187
21023,291
21023,296
21023,62
21023,718
21024,553
21024,720
21025,1519
21025,188
21025,457
21025,650
21026,122
21026,137
21026,138
21026,139
21026,587
21027,247
21027,50
21027,89
21027,92
21027,971
21028,1874
21028,1943
21028,504
21028,506
21028,801
21028,917
21029,1242
21029,1459
21029,1467
21029,186
21029,376
21029,654
21030,110
21030,112
21030,2398
21030,246
21030,702
21030,840
21031,125
21031,126
21031,1376
21031,780
21032,328
21032,658
21032,662
21033,374
21033,605
21033,835
21034,1739
21034,716
21035,1530
21035,188
21035,247
21035,377
21035,604
21035,650
21036,609
