class_id,days_mask,start_slot,length_slots,pref
1663,0010000,138,36,0.0
1663,0001000,138,36,0.0
1663,0000100,138,36,0.0
1663,1000000,162,36,8.0
1663,0100000,162,36,0.0
1663,0010000,162,36,0.0
1663,0001000,162,36,0.0
1663,0000100,162,36,0.0
1663,1000000,174,36,8.0
1663,0100000,174,36,0.0
1663,0010000,174,36,0.0
1663,0001000,174,36,0.0
1663,0000100,174,36,0.0
1663,1000000,180,36,8.0
1663,0100000,180,36,0.0
1663,0010000,180,36,0.0
1663,0001000,180,36,0.0
1663,0000100,180,36,0.0
1664,1000000,90,36,8.0
1664,0100000,90,36,0.0
1664,0010000,90,36,0.0
1664,0001000,90,36,0.0
1664,0000100,90,36,0.0
1664,1000000,102,36,8.0
1664,0100000,102,36,0.0
1664,0010000,102,36,0.0
1664,0001000,102,36,0.0
1664,0000100,102,36,0.0
1664,1000000,126,36,8.0
1664,0100000,126,36,0.0
1664,0010000,126,36,0.0
1664,0001000,126,36,0.0
1664,0000100,126,36,0.0
1664,1000000,138,36,8.0
1664,0100000,138,36,0.0
1664,0010000,138,36,0.0
1664,0001000,138,36,0.0
1664,0000100,138,36,0.0
1664,1000000,162,36,8.0
1664,0100000,162,36,0.0
1664,0010000,162,36,0.0
1664,0001000,162,36,0.0
1664,0000100,162,36,0.0
1664,1000000,174,36,8.0
1664,0100000,174,36,0.0
1664,0010000,174,36,0.0
1664,0001000,174,36,0.0
1664,0000100,174,36,0.0
1664,1000000,180,36,8.0
1664,0100000,180,36,0.0
1664,0010000,180,36,0.0
1664,0001000,180,36,0.0
1664,0000100,180,36,0.0
1665,0101000,90,18,0.0
1665,0101000,108,18,0.0
1665,0101000,126,18,0.0
1665,0101000,144,18,0.0
1665,0101000,162,18,0.0
1665,0101000,180,18,0.0
1665,0101000,198,18,0.0
1666,1000000,90,24,16.0
1666,0100000,90,24,0.0
1666,0010000,90,24,0.0
1666,0001000,90,24,0.0
1666,0000100,90,24,0.0
1666,1000000,114,24,16.0
1666,0100000,114,24,0.0
1666,0010000,114,24,0.0
1666,0001000,114,24,0.0
1666,0000100,114,24,0.0
1666,1000000,138,24,16.0
1666,0100000,138,24,0.0
1666,0010000,138,24,0.0
1666,0001000,138,24,0.0
1666,0000100,138,24,0.0
1666,1000000,162,24,16.0
1666,0100000,162,24,0.0
1666,0010000,162,24,0.0
1666,0001000,162,24,0.0
1666,0000100,162,24,0.0
1666,1000000,186,24,16.0
1666,0100000,186,24,0.0
1666,0010000,186,24,0.0
1666,0001000,186,24,0.0
1666,0000100,186,24,0.0
1667,1000000,90,24,16.0
1667,0100000,90,24,0.0
1667,0010000,90,24,0.0
1667,0001000,90,24,0.0
1667,0000100,90,24,0.0
1667,1000000,114,24,16.0
1667,0100000,114,24,0.0
1667,0010000,114,24,0.0
1667,0001000,114,24,0.0
1667,0000100,114,24,0.0
1667,1000000,138,24,16.0
1667,0100000,138,24,0.0
1667,0010000,138,24,0.0
1667,0001000,138,24,0.0
1667,0000100,138,24,0.0
1667,1000000,162,24,16.0
1667,0100000,162,24,0.0
1667,0010000,162,24,0.0
1667,0001000,162,24,0.0
1667,0000100,162,24,0.0
1667,1000000,186,24,16.0
1667,0100000,186,24,0.0
1667,0010000,186,24,0.0
1667,0001000,186,24,0.0
1667,0000100,186,24,0.0
1668,1010100,90,12,0.0
1668,1010100,102,12,0.0
1668,1010100,114,12,0.0
1668,1010100,126,12,0.0
1668,1010100,138,12,0.0
1668,1010100,150,12,0.0
1668,1010100,162,12,0.0
1668,1010100,174,12,0.0
1668,1010100,186,12,0.0
1668,1010100,198,12,0.0
1669,1000000,90,24,16.0
1669,0100000,90,24,0.0
1669,0010000,90,24,0.0
1669,0001000,90,24,0.0
1669,0000100,90,24,0.0
1669,1000000,114,24,16.0
1669,0100000,114,24,0.0
1669,0010000,114,24,0.0
1669,0001000,114,24,0.0
1669,0000100,114,24,0.0
1669,1000000,138,24,16.0
1669,0100000,138,24,0.0
1669,0010000,138,24,0.0
1669,0001000,138,24,0.0
1669,0000100,138,24,0.0
1669,1000000,162,24,16.0
1669,0100000,162,24,0.0
1669,0010000,162,24,0.0
1669,0001000,162,24,0.0
1669,0000100,162,24,0.0
1669,1000000,186,24,16.0
1669,0100000,186,24,0.0
1669,0010000,186,24,0.0
1669,0001000,186,24,0.0
1669,0000100,186,24,0.0
1670,1000000,90,24,16.0
1670,0100000,90,24,0.0
1670,0010000,90,24,0.0
1670,0001000,90,24,0.0
1670,0000100,90,24,0.0
1670,1000000,114,24,16.0
1670,0100000,114,24,0.0
1670,0010000,114,24,0.0
1670,0001000,114,24,0.0
1670,0000100,114,24,0.0
1670,1000000,138,24,16.0
1670,0100000,138,24,0.0
1670,0010000,138,24,0.0
1670,0001000,138,24,0.0
1670,0000100,138,24,0.0
1670,1000000,162,24,16.0
1670,0100000,162,24,0.0
1670,0010000,162,24,0.0
1670,0001000,162,24,0.0
1670,0000100,162,24,0.0
1670,1000000,186,24,16.0
1670,0100000,186,24,0.0
1670,0010000,186,24,0.0
1670,0001000,186,24,0.0
1670,0000100,186,24,0.0
1671,1010100,90,12,0.0
1671,1010100,102,12,0.0
1671,1010100,114,12,0.0
1671,1010100,126,12,0.0
1671,1010100,138,12,0.0
1671,1010100,150,12,0.0
1671,1010100,162,12,0.0
1671,1010100,174,12,0.0
1671,1010100,186,12,0.0
1671,1010100,198,12,0.0
1672,1000000,90,24,4.0
1672,0100000,90,24,0.0
1672,0010000,90,24,0.0
1672,0001000,90,24,0.0
1672,0000100,90,24,0.0
1672,1000000,114,24,4.0
1672,0100000,114,24,0.0
1672,0010000,114,24,0.0
1672,0001000,114,24,0.0
1672,0000100,114,24,0.0
1672,1000000,138,24,4.0
1672,0100000,138,24,0.0
1672,0010000,138,24,0.0
1672,0001000,138,24,0.0
1672,0000100,138,24,0.0
1672,1000000,162,24,4.0
1672,0100000,162,24,0.0
1672,0010000,162,24,0.0
1672,0001000,162,24,0.0
1672,0000100,162,24,0.0
1672,1000000,186,24,4.0
1672,0100000,186,24,0.0
1672,0010000,186,24,0.0
1672,0001000,186,24,0.0
1672,0000100,186,24,0.0
1673,0101000,90,18,0.0
1673,0101000,108,18,0.0
1673,0101000,126,18,0.0
1673,0101000,144,18,0.0
1673,0101000,162,18,0.0
1673,0101000,180,18,0.0
1673,0101000,198,18,0.0
1674,1000000,90,36,2.0
1674,0100000,90,36,0.0
1674,0010000,90,36,0.0
1674,0001000,90,36,0.0
1674,0000100,90,36,0.0
1674,1000000,102,36,2.0
1674,0100000,102,36,0.0
1674,0010000,102,36,0.0
1674,0001000,102,36,0.0
1674,0000100,102,36,0.0
1674,1000000,126,36,2.0
1674,0100000,126,36,0.0
1674,0010000,126,36,0.0
1674,0001000,126,36,0.0
1674,0000100,126,36,0.0
1674,1000000,138,36,2.0
1674,0100000,138,36,0.0
1674,0010000,138,36,0.0
1674,0001000,138,36,0.0
1674,0000100,138,36,0.0
1674,1000000,162,36,2.0
1674,0100000,162,36,0.0
1674,0010000,162,36,0.0
1674,0001000,162,36,0.0
1674,0000100,162,36,0.0
1674,1000000,174,36,2.0
1674,0100000,174,36,0.0
1674,0010000,174,36,0.0
1674,0001000,174,36,0.0
1674,0000100,174,36,0.0
1674,1000000,180,36,2.0
1674,0100000,180,36,0.0
1674,0010000,180,36,0.0
1674,0001000,180,36,0.0
1674,0000100,180,36,0.0
1675,1010100,90,12,0.0
1675,1010100,102,12,0.0
1675,1010100,114,12,0.0
1675,1010100,126,12,0.0
1675,1010100,138,12,0.0
1675,1010100,150,12,0.0
1675,1010100,162,12,0.0
1675,1010100,174,12,0.0
1675,1010100,186,12,0.0
1675,1010100,198,12,0.0
1676,1000000,90,24,16.0
1676,0100000,90,24,0.0
1676,0010000,90,24,0.0
1676,0001000,90,24,0.0
1676,0000100,90,24,0.0
1676,1000000,114,24,16.0
1676,0100000,114,24,0.0
1676,0010000,114,24,0.0
1676,0001000,114,24,0.0
1676,0000100,114,24,0.0
1676,1000000,138,24,16.0
1676,0100000,138,24,0.0
1676,0010000,138,24,0.0
1676,0001000,138,24,0.0
1676,0000100,138,24,0.0
1676,1000000,162,24,16.0
1676,0100000,162,24,0.0
1676,0010000,162,24,0.0
1676,0001000,162,24,0.0
1676,0000100,162,24,0.0
1676,1000000,186,24,16.0
1676,0100000,186,24,0.0
1676,0010000,186,24,0.0
1676,0001000,186,24,0.0
1676,0000100,186,24,0.0
1677,1000000,90,24,16.0
1677,0100000,90,24,0.0
1677,0010000,90,24,0.0
1677,0001000,90,24,0.0
1677,0000100,90,24,0.0
1677,1000000,114,24,16.0
1677,0100000,114,24,0.0
1677,0010000,114,24,0.0
1677,0001000,114,24,0.0
1677,0000100,114,24,0.0
1677,1000000,138,24,16.0
1677,0100000,138,24,0.0
1677,0010000,138,24,0.0
1677,0001000,138,24,0.0
1677,0000100,138,24,0.0
1677,1000000,162,24,16.0
1677,0100000,162,24,0.0
1677,0010000,162,24,0.0
1677,0001000,162,24,0.0
1677,0000100,162,24,0.0
1677,1000000,186,24,16.0
1677,0100000,186,24,0.0
1677,0010000,186,24,0.0
1677,0001000,186,24,0.0
1677,0000100,186,24,0.0
1678,1000000,90,24,16.0
1678,0100000,90,24,0.0
1678,0010000,90,24,0.0
1678,0001000,90,24,0.0
1678,0000100,90,24,0.0
1678,1000000,114,24,16.0
1678,0100000,114,24,0.0
1678,0010000,114,24,0.0
1678,0001000,114,24,0.0
1678,0000100,114,24,0.0
1678,1000000,138,24,16.0
1678,0100000,138,24,0.0
1678,0010000,138,24,0.0
1678,0001000,138,24,0.0
1678,0000100,138,24,0.0
1678,1000000,162,24,16.0
1678,0100000,162,24,0.0
1678,0010000,162,24,0.0
1678,0001000,162,24,0.0
1678,0000100,162,24,0.0
1678,1000000,186,24,16.0
1678,0100000,186,24,0.0
1678,0010000,186,24,0.0
1678,0001000,186,24,0.0
1678,0000100,186,24,0.0
1679,1010100,90,12,0.0
1679,1010100,102,12,0.0
1679,1010100,114,12,0.0
1679,1010100,126,12,0.0
1679,1010100,138,12,0.0
1679,1010100,150,12,0.0
1679,1010100,162,12,0.0
1679,1010100,174,12,0.0
1679,1010100,186,12,0.0
1679,1010100,198,12,0.0
1680,1000000,90,24,4.0
1680,0100000,90,24,0.0
1680,0010000,90,24,0.0
1680,0001000,90,24,0.0
1680,0000100,90,24,0.0
1680,1000000,114,24,4.0
1680,0100000,114,24,0.0
1680,0010000,114,24,0.0
1680,0001000,114,24,0.0
1680,0000100,114,24,0.0
1680,1000000,138,24,4.0
1680,0100000,138,24,0.0
1680,0010000,138,24,0.0
1680,0001000,138,24,0.0
1680,0000100,138,24,0.0
1680,1000000,162,24,4.0
1680,0100000,162,24,0.0
1680,0010000,162,24,0.0
1680,0001000,162,24,0.0
1680,0000100,162,24,0.0
1680,1000000,186,24,4.0
1680,0100000,186,24,0.0
1680,0010000,186,24,0.0
1680,0001000,186,24,0.0
1680,0000100,186,24,0.0
1681,1000000,90,24,4.0
1681,0100000,90,24,0.0
1681,0010000,90,24,0.0
1681,0001000,90,24,0.0
1681,0000100,90,24,0.0
1681,1000000,114,24,4.0
1681,0100000,114,24,0.0
1681,0010000,114,24,0.0
1681,0001000,114,24,0.0
1681,0000100,114,24,0.0
1681,1000000,138,24,4.0
1681,0100000,138,24,0.0
1681,0010000,138,24,0.0
1681,0001000,138,24,0.0
1681,0000100,138,24,0.0
1681,1000000,162,24,4.0
1681,0100000,162,24,0.0
1681,0010000,162,24,0.0
1681,0001000,162,24,0.0
1681,0000100,162,24,0.0
1681,1000000,186,24,4.0
1681,0100000,186,24,0.0
1681,0010000,186,24,0.0
1681,0001000,186,24,0.0
1681,0000100,186,24,0.0
1682,0101000,90,18,0.0
1682,0101000,108,18,0.0
1682,0101000,126,18,0.0
1682,0101000,144,18,0.0
1682,0101000,162,18,0.0
1682,0101000,180,18,0.0
1682,0101000,198,18,0.0
1683,1000000,90,24,4.0
1683,0100000,90,24,0.0
1683,0010000,90,24,0.0
1683,0001000,90,24,0.0
1683,0000100,90,24,0.0
1683,1000000,114,24,4.0
1683,0100000,114,24,0.0
1683,0010000,114,24,0.0
1683,0001000,114,24,0.0
1683,0000100,114,24,0.0
1683,1000000,138,24,4.0
1683,0100000,138,24,0.0
1683,0010000,138,24,0.0
1683,0001000,138,24,0.0
1683,0000100,138,24,0.0
1683,1000000,162,24,4.0
1683,0100000,162,24,0.0
1683,0010000,162,24,0.0
1683,0001000,162,24,0.0
1683,0000100,162,24,0.0
1683,1000000,186,24,4.0
1683,0100000,186,24,0.0
1683,0010000,186,24,0.0
1683,0001000,186,24,0.0
1683,0000100,186,24,0.0
1684,0101000,90,18,-24.0
1684,0101000,108,18,-24.0
1684,0101000,126,18,-24.0
1684,0101000,144,18,0.0
1684,0101000,162,18,0.0
1684,0101000,180,18,0.0
1684,0101000,198,18,0.0
1685,1000000,90,24,0.0
1685,1000000,114,24,0.0
1685,1000000,162,24,0.0
1686,1000000,90,24,0.0
1686,1000000,114,24,0.0
1686,1000000,162,24,0.0
1687,1000000,90,24,0.0
1687,1000000,114,24,0.0
1687,1000000,162,24,0.0
373,1000000,90,12,0.0
373,0100000,90,12,0.0
373,0010000,90,12,0.0
373,0001000,90,12,0.0
373,0000100,90,12,0.0
373,1000000,102,12,0.0
373,0100000,102,12,0.0
373,0010000,102,12,0.0
373,0001000,102,12,0.0
373,0000100,102,12,0.0
373,1000000,114,12,0.0
373,0100000,114,12,0.0
373,0010000,114,12,0.0
373,0001000,114,12,0.0
373,0000100,114,12,0.0
373,1000000,126,12,0.0
373,0100000,126,12,0.0
373,0010000,126,12,0.0
373,0001000,126,12,0.0
373,0000100,126,12,0.0
373,1000000,138,12,0.0
373,0100000,138,12,0.0
373,0010000,138,12,0.0
373,0001000,138,12,0.0
373,0000100,138,12,0.0
373,1000000,150,12,0.0
373,0100000,150,12,0.0
373,0010000,150,12,0.0
373,0001000,150,12,0.0
373,0000100,150,12,0.0
373,1000000,162,12,0.0
373,0100000,162,12,0.0
373,0010000,162,12,0.0
373,0001000,162,12,0.0
373,0000100,162,12,0.0
373,1000000,174,12,0.0
373,0100000,174,12,0.0
373,0010000,174,12,0.0
373,0001000,174,12,0.0
373,0000100,174,12,0.0
373,1000000,186,12,0.0
373,0100000,186,12,0.0
373,0010000,186,12,0.0
373,0001000,186,12,0.0
373,0000100,186,12,0.0
373,1000000,198,12,0.0
373,0100000,198,12,0.0
373,0010000,198,12,0.0
373,0001000,198,12,0.0
373,0000100,198,12,0.0
1688,1000000,90,24,-20.0
1688,0100000,90,24,0.0
1688,0010000,90,24,0.0
1688,0001000,90,24,0.0
1688,0000100,90,24,0.0
1688,1000000,114,24,-20.0
1688,0100000,114,24,-20.0
1688,0010000,114,24,0.0
1688,0001000,114,24,0.0
1688,0000100,114,24,0.0
1688,1000000,138,24,0.0
1688,0100000,138,24,0.0
1688,0010000,138,24,0.0
1688,0001000,138,24,0.0
1688,0000100,138,24,0.0
1688,1000000,162,24,-20.0
1688,0100000,162,24,0.0
1688,0010000,162,24,0.0
1688,0001000,162,24,0.0
1688,0000100,162,24,0.0
1688,1000000,186,24,-20.0
1688,0100000,186,24,0.0
1688,0010000,186,24,0.0
1688,0001000,186,24,0.0
1688,0000100,186,24,0.0
1689,1000000,90,24,-20.0
1689,0100000,90,24,0.0
1689,0010000,90,24,0.0
1689,0001000,90,24,0.0
1689,0000100,90,24,0.0
1689,1000000,114,24,-20.0
1689,0100000,114,24,-20.0
1689,0010000,114,24,0.0
1689,0001000,114,24,0.0
1689,0000100,114,24,0.0
1689,1000000,138,24,0.0
1689,0100000,138,24,0.0
1689,0010000,138,24,0.0
1689,0001000,138,24,0.0
1689,0000100,138,24,0.0
1689,1000000,162,24,-20.0
1689,0100000,162,24,0.0
1689,0010000,162,24,0.0
1689,0001000,162,24,0.0
1689,0000100,162,24,0.0
1689,1000000,186,24,-20.0
1689,0100000,186,24,0.0
1689,0010000,186,24,0.0
1689,0001000,186,24,0.0
1689,0000100,186,24,0.0
1690,1000000,90,24,-20.0
1690,0100000,90,24,0.0
1690,0010000,90,24,0.0
1690,0001000,90,24,0.0
1690,0000100,90,24,0.0
1690,1000000,114,24,-20.0
1690,0100000,114,24,-20.0
1690,0010000,114,24,0.0
1690,0001000,114,24,0.0
1690,0000100,114,24,0.0
1690,1000000,138,24,0.0
1690,0100000,138,24,0.0
1690,0010000,138,24,0.0
1690,0001000,138,24,0.0
1690,0000100,138,24,0.0
1690,1000000,162,24,-20.0
1690,0100000,162,24,0.0
1690,0010000,162,24,0.0
1690,0001000,162,24,0.0
1690,0000100,162,24,0.0
1690,1000000,186,24,-20.0
1690,0100000,186,24,0.0
1690,0010000,186,24,0.0
1690,0001000,186,24,0.0
1690,0000100,186,24,0.0
1691,1000000,90,24,-20.0
1691,0100000,90,24,0.0
1691,0010000,90,24,0.0
1691,0001000,90,24,0.0
1691,0000100,90,24,0.0
1691,1000000,114,24,-20.0
1691,0100000,114,24,-20.0
1691,0010000,114,24,0.0
1691,0001000,114,24,0.0
1691,0000100,114,24,0.0
1691,1000000,138,24,0.0
1691,0100000,138,24,0.0
1691,0010000,138,24,0.0
1691,0001000,138,24,0.0
1691,0000100,138,24,0.0
1691,1000000,162,24,-20.0
1691,0100000,162,24,0.0
1691,0010000,162,24,0.0
1691,0001000,162,24,0.0
1691,0000100,162,24,0.0
1691,1000000,186,24,-20.0
1691,0100000,186,24,0.0
1691,0010000,186,24,0.0
1691,0001000,186,24,0.0
1691,0000100,186,24,0.0
1692,1000000,90,24,-20.0
1692,0100000,90,24,0.0
1692,0010000,90,24,0.0
1692,0001000,90,24,0.0
1692,0000100,90,24,0.0
1692,1000000,114,24,-20.0
1692,0100000,114,24,-20.0
1692,0010000,114,24,0.0
1692,0001000,114,24,0.0
1692,0000100,114,24,0.0
1692,1000000,138,24,0.0
1692,0100000,138,24,0.0
1692,0010000,138,24,0.0
1692,0001000,138,24,0.0
1692,0000100,138,24,0.0
1692,1000000,162,24,-20.0
1692,0100000,162,24,0.0
1692,0010000,162,24,0.0
1692,0001000,162,24,0.0
1692,0000100,162,24,0.0
1692,1000000,186,24,-20.0
1692,0100000,186,24,0.0
1692,0010000,186,24,0.0
1692,0001000,186,24,0.0
1692,0000100,186,24,0.0
1693,1000000,90,24,-20.0
1693,0100000,90,24,0.0
1693,0010000,90,24,0.0
1693,0001000,90,24,0.0
1693,0000100,90,24,0.0
1693,1000000,114,24,-20.0
1693,0100000,114,24,-20.0
1693,0010000,114,24,0.0
1693,0001000,114,24,0.0
1693,0000100,114,24,0.0
1693,1000000,138,24,0.0
1693,0100000,138,24,0.0
1693,0010000,138,24,0.0
1693,0001000,138,24,0.0
1693,0000100,138,24,0.0
1693,1000000,162,24,-20.0
1693,0100000,162,24,0.0
1693,0010000,162,24,0.0
1693,0001000,162,24,0.0
1693,0000100,162,24,0.0
1693,1000000,186,24,-20.0
1693,0100000,186,24,0.0
1693,0010000,186,24,0.0
1693,0001000,186,24,0.0
1693,0000100,186,24,0.0
1694,1000000,90,24,-20.0
1694,0100000,90,24,0.0
1694,0010000,90,24,0.0
1694,0001000,90,24,0.0
1694,0000100,90,24,0.0
1694,1000000,114,24,-20.0
1694,0100000,114,24,-20.0
1694,0010000,114,24,0.0
1694,0001000,114,24,0.0
1694,0000100,114,24,0.0
1694,1000000,138,24,0.0
1694,0100000,138,24,0.0
1694,0010000,138,24,0.0
1694,0001000,138,24,0.0
1694,0000100,138,24,0.0
1694,1000000,162,24,-20.0
1694,0100000,162,24,0.0
1694,0010000,162,24,0.0
1694,0001000,162,24,0.0
1694,0000100,162,24,0.0
1694,1000000,186,24,-20.0
1694,0100000,186,24,0.0
1694,0010000,186,24,0.0
1694,0001000,186,24,0.0
1694,0000100,186,24,0.0
1695,1000000,90,24,-20.0
1695,0100000,90,24,0.0
1695,0010000,90,24,0.0
1695,0001000,90,24,0.0
1695,0000100,90,24,0.0
1695,1000000,114,24,-20.0
1695,0100000,114,24,-20.0
1695,0010000,114,24,0.0
1695,0001000,114,24,0.0
1695,0000100,114,24,0.0
1695,1000000,138,24,0.0
1695,0100000,138,24,0.0
1695,0010000,138,24,0.0
1695,0001000,138,24,0.0
1695,0000100,138,24,0.0
1695,1000000,162,24,-20.0
1695,0100000,162,24,0.0
1695,0010000,162,24,0.0
1695,0001000,162,24,0.0
1695,0000100,162,24,0.0
1695,1000000,186,24,-20.0
1695,0100000,186,24,0.0
1695,0010000,186,24,0.0
1695,0001000,186,24,0.0
1695,0000100,186,24,0.0
1696,1000000,90,24,-20.0
1696,0100000,90,24,0.0
1696,0010000,90,24,0.0
1696,0001000,90,24,0.0
1696,0000100,90,24,0.0
1696,1000000,114,24,-20.0
1696,0100000,114,24,-20.0
1696,0010000,114,24,0.0
1696,0001000,114,24,0.0
1696,0000100,114,24,0.0
1696,1000000,138,24,0.0
1696,0100000,138,24,0.0
1696,0010000,138,24,0.0
1696,0001000,138,24,0.0
1696,0000100,138,24,0.0
1696,1000000,162,24,-20.0
1696,0100000,162,24,0.0
1696,0010000,162,24,0.0
1696,0001000,162,24,0.0
1696,0000100,162,24,0.0
1696,1000000,186,24,-20.0
1696,0100000,186,24,0.0
1696,0010000,186,24,0.0
1696,0001000,186,24,0.0
1696,0000100,186,24,0.0
1697,1000000,90,24,-20.0
1697,0100000,90,24,0.0
1697,0010000,90,24,0.0
1697,0001000,90,24,0.0
1697,0000100,90,24,0.0
1697,1000000,114,24,-20.0
1697,0100000,114,24,-20.0
1697,0010000,114,24,0.0
1697,0001000,114,24,0.0
1697,0000100,114,24,0.0
1697,1000000,138,24,0.0
1697,0100000,138,24,0.0
1697,0010000,138,24,0.0
1697,0001000,138,24,0.0
1697,0000100,138,24,0.0
1697,1000000,162,24,-20.0
1697,0100000,162,24,0.0
1697,0010000,162,24,0.0
1697,0001000,162,24,0.0
1697,0000100,162,24,0.0
1697,1000000,186,24,-20.0
1697,0100000,186,24,0.0
1697,0010000,186,24,0.0
1697,0001000,186,24,0.0
1697,0000100,186,24,0.0
1698,0101000,90,18,0.0
1698,0101000,108,18,0.0
1698,0101000,126,18,0.0
1698,0101000,144,18,0.0
1698,0101000,162,18,0.0
1698,0101000,180,18,0.0
1698,0101000,198,18,-10.0
1698,1010000,210,18,0.0
1698,0101000,210,18,-10.0
1698,1010000,216,18,0.0
1698,0101000,216,18,0.0
1698,1010000,222,18,0.0
1698,0101000,222,18,0.0
1698,1010000,228,18,0.0
1698,0101000,228,18,0.0
1698,1010000,234,18,0.0
1698,0101000,234,18,0.0
1698,1010000,240,18,0.0
1698,0101000,240,18,0.0
1698,1010000,246,18,0.0
1698,0101000,246,18,0.0
1698,1010000,252,18,0.0
1698,0101000,252,18,0.0
1699,1000000,186,36,0.0
1699,0100000,186,36,0.0
1699,0010000,186,36,0.0
1699,0001000,186,36,0.0
1699,1000000,192,36,0.0
1699,0100000,192,36,0.0
1699,0010000,192,36,0.0
1699,0001000,192,36,0.0
1699,1000000,198,36,0.0
1699,0100000,198,36,0.0
1699,0010000,198,36,0.0
1699,0001000,198,36,0.0
1699,1000000,204,36,0.0
1699,0100000,204,36,0.0
1699,0010000,204,36,0.0
1699,0001000,204,36,0.0
1699,1000000,210,36,0.0
1699,0100000,210,36,0.0
1699,0010000,210,36,0.0
1699,0001000,210,36,0.0
1699,1000000,216,36,-10.0
1699,0100000,216,36,-10.0
1699,0010000,216,36,-10.0
1699,0001000,216,36,-10.0
1699,1000000,222,36,0.0
1699,0100000,222,36,0.0
1699,0010000,222,36,0.0
1699,0001000,222,36,0.0
1699,1000000,228,36,0.0
1699,0100000,228,36,0.0
1699,0010000,228,36,0.0
1699,0001000,228,36,0.0
1699,1000000,234,36,0.0
1699,0100000,234,36,0.0
1699,0010000,234,36,0.0
1699,0001000,234,36,0.0
1700,0010000,90,36,0.0
1701,0000100,90,24,0.0
1702,1000000,192,24,24.0
1702,0100000,192,24,24.0
1702,0010000,192,24,24.0
1702,0001000,192,24,24.0
1702,1000000,198,24,24.0
1702,0100000,198,24,24.0
1702,0010000,198,24,24.0
1702,0001000,198,24,24.0
1702,1000000,204,24,24.0
1702,0100000,204,24,24.0
1702,0010000,204,24,24.0
1702,0001000,204,24,24.0
1702,1000000,210,24,0.0
1702,0100000,210,24,0.0
1702,0010000,210,24,0.0
1702,0001000,210,24,0.0
1702,1000000,216,24,0.0
1702,0100000,216,24,0.0
1702,0010000,216,24,0.0
1702,0001000,216,24,0.0
1702,1000000,222,24,0.0
1702,0100000,222,24,0.0
1702,0010000,222,24,0.0
1702,0001000,222,24,0.0
1702,1000000,228,24,0.0
1702,0100000,228,24,0.0
1702,0010000,228,24,0.0
1702,0001000,228,24,0.0
1702,1000000,234,24,0.0
1702,0100000,234,24,0.0
1702,0010000,234,24,0.0
1702,0001000,234,24,0.0
1702,1000000,240,24,0.0
1702,0100000,240,24,0.0
1702,0010000,240,24,0.0
1702,0001000,240,24,0.0
1702,1000000,246,24,0.0
1702,0100000,246,24,0.0
1702,0010000,246,24,0.0
1702,0001000,246,24,0.0
1703,1000000,192,24,24.0
1703,0100000,192,24,24.0
1703,0010000,192,24,24.0
1703,0001000,192,24,24.0
1703,1000000,198,24,24.0
1703,0100000,198,24,24.0
1703,0010000,198,24,24.0
1703,0001000,198,24,24.0
1703,1000000,204,24,24.0
1703,0100000,204,24,24.0
1703,0010000,204,24,24.0
1703,0001000,204,24,24.0
1703,1000000,210,24,0.0
1703,0100000,210,24,0.0
1703,0010000,210,24,0.0
1703,0001000,210,24,0.0
1703,1000000,216,24,0.0
1703,0100000,216,24,0.0
1703,0010000,216,24,0.0
1703,0001000,216,24,0.0
1703,1000000,222,24,0.0
1703,0100000,222,24,0.0
1703,0010000,222,24,0.0
1703,0001000,222,24,0.0
1703,1000000,228,24,0.0
1703,0100000,228,24,0.0
1703,0010000,228,24,0.0
1703,0001000,228,24,0.0
1703,1000000,234,24,0.0
1703,0100000,234,24,0.0
1703,0010000,234,24,0.0
1703,0001000,234,24,0.0
1703,1000000,240,24,0.0
1703,0100000,240,24,0.0
1703,0010000,240,24,0.0
1703,0001000,240,24,0.0
1703,1000000,246,24,0.0
1703,0100000,246,24,0.0
1703,0010000,246,24,0.0
1703,0001000,246,24,0.0
374,1010000,90,12,-4.0
374,1000100,90,12,0.0
374,0101000,90,12,0.0
374,0010100,90,12,0.0
374,1010000,102,12,-4.0
374,1000100,102,12,0.0
374,0101000,102,12,0.0
374,0010100,102,12,0.0
374,1010000,114,12,-4.0
374,1000100,114,12,0.0
374,0101000,114,12,0.0
374,0010100,114,12,0.0
374,1010000,126,12,-4.0
374,1000100,126,12,0.0
374,0101000,126,12,0.0
374,0010100,126,12,0.0
374,1010000,138,12,-4.0
374,1000100,138,12,0.0
374,0101000,138,12,0.0
374,0010100,138,12,0.0
374,1010000,150,12,-4.0
374,1000100,150,12,0.0
374,0101000,150,12,0.0
374,0010100,150,12,0.0
374,1010000,162,12,-4.0
374,1000100,162,12,0.0
374,0101000,162,12,0.0
374,0010100,162,12,0.0
374,1010000,174,12,-4.0
374,1000100,174,12,0.0
374,0101000,174,12,0.0
374,0010100,174,12,0.0
374,1010000,186,12,1.0
374,1000100,186,12,0.0
374,0101000,186,12,0.0
374,0010100,186,12,0.0
374,1010000,198,12,1.0
374,1000100,198,12,0.0
374,0101000,198,12,0.0
374,0010100,198,12,0.0
375,0101000,90,18,0.0
375,0101000,108,18,0.0
375,0101000,126,18,0.0
375,0101000,144,18,0.0
375,0101000,162,18,0.0
375,0101000,180,18,32.0
375,0101000,198,18,32.0
376,0101000,90,18,0.0
376,0101000,108,18,0.0
376,0101000,126,18,0.0
376,0101000,144,18,0.0
376,0101000,162,18,0.0
376,0101000,180,18,32.0
