student_id,offering_id,weight
12838,48,1.0879
12838,90,1.082
12838,89,1.1549
12839,582,0.951
12839,988,1.1111
12839,666,1.2317
12839,302,1.036
12840,637,1.4476
12840,365,0.9622
12841,76,1.053
12841,31,1.2225
12841,656,1.17
12842,32,1.0714
12842,31,1.2225
12842,20,1.5044
12842,117,1.3252
12842,662,1.28
12843,175,1.039
12843,636,2.3426
12843,489,1.0833
12843,473,1.1705
12844,593,1.0155
12844,657,1.0952
12844,568,1.2727
12844,638,0.8117
12845,593,1.0155
12845,302,1.036
12846,593,1.0155
12846,472,1.1798
12846,247,1.0274
12847,226,1.3245
12847,233,1.087
12847,232,1.0345
12848,953,
12848,257,1.0308
12848,949,1.5
12848,938,0.7241
12849,329,0.9756
12849,361,1.0146
12849,599,1.0482
12849,596,1.1163
12850,317,2.0833
12850,657,1.0952
12850,638,0.8117
12851,228,1.0559
12851,227,1.1392
12851,567,1.4062
12851,565,1.1801
12851,486,1.1193
12851,485,1.1193
12852,665,1.1895
12852,81,1.0471
12852,90,1.082
12852,89,1.1549
12853,585,1.8627
12853,210,1.3188
12854,436,1.0497
12854,521,1.1875
12854,567,1.4062
12854,543,1.125
12854,564,1.1875
12854,561,3.1887
12854,559,1.0063
12854,554,1.0755
12854,484,1.2876
12854,483,1.1377
12855,593,1.0155
12855,76,1.053
12855,31,1.2225
12856,657,1.0952
12856,81,1.0471
12856,80,1.1715
12857,472,1.1798
12857,362,0.8529
12857,343,1.0709
12857,638,0.8117
12858,32,1.0714
12858,31,1.2225
12858,20,1.5044
12858,200,1.1123
12858,662,1.28
12859,152,0.8861
12859,624,1.3889
12859,376,1.6364
12859,200,1.1123
12860,1044,1.1765
12860,536,1.0429
12860,85,1.0671
12860,335,1.0307
12860,608,1.1765
12860,200,1.1123
12861,317,2.0833
12861,302,1.036
12861,474,1.1069
12861,319,1.0857
12862,593,1.0155
12862,657,1.0952
12862,85,1.0671
12863,76,1.053
12863,665,1.1895
12863,397,1.0307
12864,758,1.1
12864,147,1.1579
12864,474,1.1069
12865,76,1.053
12865,657,1.0952
12865,40,1.3761
12865,200,1.1123
12866,535,1.1967
12866,533,1.2295
12866,532,1.25
12867,305,1.1317
12867,314,1.2727
12867,653,1.0448
12867,364,0.9561
12868,593,1.0155
12868,65,1.0299
12868,636,2.3426
12868,151,1.3281
12868,473,1.1705
12869,294,1.2069
12869,293,0.9091
12869,292,1.2389
12869,1029,1.1429
12869,663,1.1429
12870,76,1.053
12870,657,1.0952
12870,620,1.0138
12870,495,1.0256
12871,153,1.145
12871,636,2.3426
12871,152,0.8861
12871,663,1.1429
12871,157,1.1881
12871,156,1.0732
12872,206,1.0233
12872,83,1.4062
12872,611,1.2292
12872,81,1.0471
12872,476,1.1146
12873,76,1.053
12873,31,1.2225
12873,40,1.3761
12873,200,1.1123
12874,657,1.0952
12874,82,1.1382
12874,144,1.0692
12874,638,0.8117
12875,76,1.053
12875,31,1.2225
12875,200,1.1123
12876,636,2.3426
12876,174,1.0784
12876,663,1.1429
12876,177,1.0638
12876,176,1.0638
12877,205,1.1803
12877,474,1.1069
12878,21,1.1185
12878,76,1.053
12878,665,1.1895
12878,201,1.0939
12878,552,1.0441
12879,472,1.1798
12879,76,1.053
12879,552,1.0441
12879,200,1.1123
12880,209,1.6327
12881,438,1.0123
12881,229,1.0494
12881,558,1.195
12881,557,1.1429
12881,567,1.4062
12881,566,1.2025
12881,544,1.0127
12882,384,1.25
12882,335,1.0307
12882,385,
12883,61,1.0968
12883,90,1.082
12883,144,1.0692
12883,540,1.0309
12883,89,1.1549
12884,26,1.1392
12884,455,
12885,31,1.2225
12885,117,1.3252
12885,387,0.6609
12885,200,1.1123
12885,662,1.28
12886,97,1.1667
12886,19,1.129
12887,666,1.2317
12887,48,1.0879
12887,201,1.0939
12888,153,1.145
12888,636,2.3426
12888,152,0.8861
12888,663,1.1429
12888,157,1.1881
12888,156,1.0732
12888,440,1.0651
12889,613,1.4423
12889,854,1.0465
12890,147,1.1579
12890,760,1.1579
12890,474,1.1069
12891,76,1.053
12891,657,1.0952
12891,200,1.1123
12891,397,1.0307
12892,317,2.0833
12892,473,1.1705
12892,319,1.0857
12893,593,1.0155
12893,910,1.0484
12893,404,1.1111
12893,403,1.0277
12893,652,1.117
12893,880,1.2739
12894,185,1.4035
12894,182,1.1628
12894,301,1.3208
12894,343,1.0709
12894,154,1.0741
12895,498,1.017
12895,726,1.2435
12896,494,0.9211
12896,362,0.8529
12896,657,1.0952
12896,345,1.1268
12896,620,1.0138
12897,798,
12897,299,0.7759
12897,298,1.1111
12898,502,1.0276
12898,392,0.9677
12898,326,1.1278
12898,34,1.6606
12899,622,0.8602
12899,542,1.025
12899,387,0.6609
12899,958,
12900,593,1.0155
12900,348,1.4118
12901,438,1.0123
12901,229,1.0494
12901,558,1.195
12901,567,1.4062
12901,556,1.0571
12901,566,1.2025
12901,544,1.0127
12902,541,1.218
12902,574,0.9928
12903,593,1.0155
12903,239,
12903,236,1.0649
12904,328,1.2931
12904,388,1.1111
12904,451,1.0345
12905,923,1.0356
12905,14,1.0234
12905,925,1.0584
12906,208,1.0825
12906,90,1.082
12906,89,1.1549
12907,482,1.3521
12907,575,1.1033
12907,91,1.1518
12907,476,1.1146
12907,563,0.9406
12908,665,1.1895
12908,81,1.0471
12908,200,1.1123
12909,438,1.0123
12909,229,1.0494
12909,558,1.195
12909,557,1.1429
12909,567,1.4062
12909,566,1.2025
12909,544,1.0127
12910,593,1.0155
12910,208,1.0825
12910,90,1.082
12910,89,1.1549
12911,302,1.036
12911,346,1.2125
12911,148,1.0152
12911,496,1.3678
12911,473,1.1705
12912,923,1.0356
12912,925,1.0584
12912,550,1.1321
12912,363,1.1628
12913,490,1.0714
12913,729,1.0309
12913,200,1.1123
12914,304,1.1429
12915,624,1.3889
12915,325,1.2422
12915,610,0.4762
12915,595,1.0833
12916,261,0.8383
12916,247,1.0274
12917,494,0.9211
12917,580,1.0897
12917,657,1.0952
12918,503,1.0526
12918,304,1.1429
12919,581,1.1494
12919,620,1.0138
12919,365,0.9622
12919,264,1.0213
12919,583,1.1006
12920,21,1.1185
12920,502,1.0276
12920,235,1.0493
12920,234,1.1828
12921,147,1.1429
12921,474,1.1069
12922,339,0.9836
12922,60,1.0333
12922,904,1.5
12923,317,2.0833
12923,201,1.0939
12923,475,0.6571
12923,319,1.0857
12924,615,0.8312
12924,614,1.129
12924,226,1.3245
12925,30,1.25
12925,249,1.7159
12925,620,1.0138
12925,25,1.1489
12926,362,0.8529
12926,48,1.0879
12926,15,1.0455
12926,265,1.1765
12926,264,1.0213
12927,582,0.951
12927,85,1.0671
12927,365,0.9622
12928,593,1.0155
12928,406,0.4444
12928,333,1.1932
12928,882,0.75
12928,880,1.2739
12928,407,1.0294
12929,735,1.1561
12929,327,1.0246
12929,576,1.1606
12930,368,1.4563
12930,231,0.991
12931,666,1.2317
12931,303,1.1749
12931,346,1.2125
12931,148,1.0152
12932,923,1.0356
12932,669,1.3187
12932,459,1.0021
12932,577,1.1774
12932,925,1.0584
12933,659,1.086
12933,203,1.0967
12933,478,1.2414
12934,768,1.1613
12934,767,1.5
12934,546,1.1127
12934,770,1.5789
12935,257,1.0308
12935,608,1.1765
12936,624,1.3889
12936,326,1.1278
12936,829,1.25
12936,343,1.0709
12937,593,1.0155
12937,373,1.1029
12937,325,1.2422
12937,473,1.1705
12938,175,1.039
12938,575,1.1033
12938,297,1.118
12939,569,1.3209
12939,766,1.0909
12939,772,1.1765
12940,582,0.951
12940,496,1.3678
12941,87,1.3509
12941,208,1.0825
12941,728,1.1194
12942,624,1.3889
12942,656,1.17
12943,450,1.25
12943,923,1.0356
12943,76,1.053
12943,31,1.2225
12943,449,1.5957
12943,662,1.28
12944,593,1.0155
12944,657,1.0952
12944,233,1.087
12945,666,1.2317
12945,302,1.036
12945,148,1.0152
12945,496,1.3678
12946,670,1.2256
12946,479,1.0529
12946,577,1.1774
12946,620,1.0138
12946,1,1.129
12947,665,1.1895
12947,81,1.0471
12947,80,1.1715
12947,201,1.0939
12948,241,1.0606
12948,240,1.0606
12948,114,1.0606
12948,641,1.0606
12948,640,1.0303
12948,242,1.0448
12949,228,1.0559
12949,227,1.1392
12949,567,1.4062
12949,565,1.1801
12949,486,1.1193
12949,485,1.1193
12950,538,1.0448
12950,266,1.0667
12951,208,1.0825
12951,85,1.0671
12951,665,1.1895
12951,575,1.1033
12951,540,1.0309
12952,593,1.0155
12952,181,1.2295
12952,663,1.1429
12952,541,1.218
12952,365,0.9622
12953,84,1.2857
12954,362,0.8529
12954,581,1.1494
12954,169,2.0571
12954,728,1.1194
12955,626,0.9756
12955,621,1.0417
12955,829,1.25
12956,482,1.3521
12956,575,1.1033
12956,91,1.1518
12956,563,0.9406
12956,540,1.0309
12957,479,1.0529
12957,457,1.0569
12957,506,1.0549
12958,37,1.6216
12958,598,1.3575
12958,36,1.0385
12958,265,1.1765
12958,474,1.1069
12959,538,1.0448
12959,498,1.017
12960,501,1.2072
12961,633,1.194
12961,247,1.0274
12961,257,1.0308
12961,408,1.0526
12961,914,0.9633
12962,28,1.2368
12962,27,1.1778
12962,24,1.1628
12962,728,1.1194
12962,34,1.6606
12963,141,1.4545
12964,482,1.3521
12964,575,1.1033
12964,91,1.1518
12964,476,1.1146
12964,563,0.9406
12965,593,1.0155
12965,472,1.1798
12965,547,1.1364
12965,249,1.7159
12965,541,1.218
12966,282,1.0484
12966,278,1.1429
12967,923,1.0356
12967,938,0.7241
12967,364,0.9561
12967,925,1.0584
12968,593,1.0155
12968,472,1.1798
12968,327,1.2386
12968,154,1.0741
12969,582,0.951
12969,17,1.0227
12969,665,1.1895
12969,302,1.036
12969,496,1.3678
12970,459,1.0021
12970,479,1.0529
12970,303,1.1749
12970,457,1.0569
12970,577,1.1774
12970,180,1.1911
12971,479,1.0529
12971,203,1.0967
12971,181,1.2295
12971,125,1.3514
12972,535,1.1967
12972,533,1.2295
12972,532,1.25
12973,325,1.2422
12973,650,1.0789
12974,996,1.2055
12974,596,1.1163
12975,582,0.951
12975,657,1.0952
12975,541,1.218
12976,32,1.0714
12976,31,1.2225
12976,20,1.5044
12976,117,1.3252
12976,662,1.28
12977,31,1.2225
12977,40,1.3761
12977,665,1.1895
12977,59,1.6667
12977,201,1.0939
12978,593,1.0155
12978,1044,1.1765
12978,536,1.0429
12978,85,1.0671
12978,620,1.0138
12978,200,1.1123
12979,317,2.0833
12979,477,1.0446
12979,201,1.0939
12979,319,1.0857
12980,329,0.9756
12980,482,1.3521
12980,575,1.1033
12980,91,1.1518
12980,563,0.9406
12981,599,1.0482
12981,82,1.1382
12981,168,0.8971
12981,597,1.5745
12981,861,1.0465
12981,629,1.7647
12982,458,1.1429
12982,467,1.1039
12982,674,1.2973
12982,465,1.1075
12982,365,0.9622
12983,593,1.0155
12983,362,0.8529
12983,657,1.0952
12983,17,1.0227
12983,550,1.1321
12984,599,1.0482
12984,861,1.0465
12985,162,1.0227
12985,664,1.3223
12986,503,1.0526
12986,600,1.098
12986,25,1.1489
12986,539,1.1765
12987,18,1.3721
12987,550,1.1321
12988,636,2.3426
12988,174,1.0784
12988,179,1.25
12988,178,1.375
12988,473,1.1705
12988,154,1.0741
12989,21,1.1185
12989,388,1.1111
12989,387,0.6609
12989,662,1.28
12990,593,1.0155
12990,636,2.3426
12990,657,1.0952
12990,56,0.9948
12991,663,1.1429
12991,56,0.9948
12992,659,1.086
12992,317,2.0833
12992,204,1.0105
12992,319,1.0857
12993,317,2.0833
12993,479,1.0529
12993,201,1.0939
12993,319,1.0857
12994,307,1.4535
12994,86,1.0417
12994,305,1.1317
12994,653,1.0448
12995,593,1.0155
12995,494,0.9211
12995,260,0.8696
12995,302,1.036
12995,473,1.1705
12996,665,1.1895
12996,81,1.0471
12996,201,1.0939
12996,397,1.0307
12997,41,1.1056
12997,326,1.1278
12997,312,1.0811
12997,1048,1.25
12997,36,1.0385
12997,728,1.1194
12997,650,1.0789
12998,335,1.0307
12998,233,1.087
12999,620,1.0138
12999,265,1.1765
12999,495,1.0256
12999,473,1.1705
13000,580,1.0897
13000,657,1.0952
13000,612,0.977
13000,621,1.0417
13001,76,1.053
13001,665,1.1895
13001,201,1.0939
13001,552,1.0441
13002,302,1.036
13002,148,1.0152
13002,235,1.0493
13003,536,1.0429
13003,335,1.0307
13003,553,1.6495
13003,608,1.1765
13004,384,1.25
13004,85,1.0671
13004,365,0.9622
13005,149,1.0312
13005,677,1.165
13005,277,1.1429
13006,593,1.0155
13006,657,1.0952
13006,81,1.0471
13006,80,1.1715
13007,360,1.1337
13007,200,1.1123
13007,473,1.1705
13008,494,0.9211
13008,986,1.4706
13008,620,1.0138
13009,593,1.0155
13009,76,1.053
13009,657,1.0952
13009,200,1.1123
13009,397,1.0307
13010,21,1.1185
13010,76,1.053
13010,545,1.3534
13010,201,1.0939
13010,552,1.0441
13011,477,1.0446
13011,201,1.0939
13011,322,0.5424
13012,582,0.951
13012,593,1.0155
13012,592,1.0925
13013,494,0.9211
13013,657,1.0952
13013,620,1.0138
13013,363,1.1628
13014,273,1.164
13014,272,1.0049
13014,479,1.0529
13014,578,1.2941
13014,365,0.9622
13015,665,1.1895
13015,302,1.036
13015,25,1.1489
13015,496,1.3678
13015,144,1.0692
13016,75,1.0145
13016,72,0.9362
13016,574,0.9928
13017,230,1.1111
13017,580,1.0897
13017,652,1.117
13018,317,2.0833
13018,477,1.0446
13018,201,1.0939
13018,319,1.0857
13019,21,1.1185
13019,76,1.053
13019,665,1.1895
13019,201,1.0939
13019,552,1.0441
13020,76,1.053
13020,201,1.0939
13020,552,1.0441
13021,593,1.0155
13022,468,1.0345
13022,424,1.0784
13022,464,0.9712
13023,580,1.0897
13023,499,1.0581
13024,527,1.1486
13024,531,1.3333
13024,530,
13024,528,1.092
13025,593,1.0155
13025,657,1.0952
13025,638,0.8117
13026,270,1.0549
13026,990,1.0159
13027,473,1.1705
13027,638,0.8117
13028,76,1.053
13028,31,1.2225
13028,39,1.2963
13028,200,1.1123
13029,593,1.0155
13029,592,1.0925
13029,657,1.0952
13029,81,1.0471
13030,593,1.0155
13030,657,1.0952
13030,397,1.0307
13030,144,1.0692
13031,593,1.0155
13031,98,1.6667
13031,575,1.1033
13032,218,1.2195
13032,623,2.0845
13032,90,1.082
13032,89,1.1549
13033,317,2.0833
13033,477,1.0446
13033,201,1.0939
13034,538,1.0448
13034,304,1.1429
13035,249,1.7159
13035,346,1.2125
13035,620,1.0138
13035,168,0.8971
13035,144,1.0692
13036,120,1.0526
13036,119,1.1053
13036,479,1.0529
13036,181,1.2295
13036,125,1.3514
13037,252,1.3258
13037,895,
13037,254,1.6304
13038,665,1.1895
13038,302,1.036
13038,264,1.0213
13039,580,1.0897
13039,147,1.1429
13039,620,1.0138
13039,474,1.1069
13040,181,1.2295
13040,663,1.1429
13040,541,1.218
13040,144,1.0692
13041,593,1.0155
13041,459,1.0021
13041,479,1.0529
13041,423,1.0811
13041,418,1.0544
13042,40,1.3761
13042,653,1.0448
13042,200,1.1123
13042,364,0.9561
13043,494,0.9211
13043,620,1.0138
13043,473,1.1705
13044,582,0.951
13044,373,1.1029
13044,371,1.075
13044,510,1.3793
13044,233,1.087
13044,232,1.0345
13045,636,2.3426
13045,294,1.2069
13045,657,1.0952
13045,293,0.9091
13045,292,1.2389
13046,318,0.5926
13046,569,1.3209
13046,672,1.0811
13046,319,1.0857
13047,736,1.1881
13047,402,
13048,169,2.0571
13048,553,1.6495
13049,648,1.1111
13049,647,1.1111
13049,646,1.1905
13049,645,1.1111
13049,644,1.1111
13049,643,1.1111
13049,640,1.0303
13050,86,1.0417
13050,655,1.1589
13051,491,1.047
13052,95,1.6456
13052,100,1.18
13052,628,1.4634
13053,241,1.0606
13053,240,1.0606
13053,114,1.0606
13053,641,1.0606
13053,640,1.0303
13053,242,1.0448
13054,54,1.3333
13055,540,1.0309
13056,9,1.2281
13056,8,1.2754
13056,184,1.3043
13056,7,1.3538
13057,582,0.951
13057,361,1.0146
13057,629,1.7647
13057,376,1.6364
13057,628,1.4634
13058,766,1.0909
13058,150,1.2424
13058,677,1.165
13058,330,1.0345
13059,538,1.0448
13059,303,1.1749
13059,497,1.1139
13060,76,1.053
13060,25,1.1489
13060,22,1.1504
13061,593,1.0155
13061,547,1.1364
13061,71,1.1613
13062,388,1.1111
13062,34,1.6606
13062,451,1.0345
13063,1044,1.1765
13063,536,1.0429
13063,335,1.0307
13063,828,1.5385
13063,553,1.6495
13064,208,1.0825
13064,327,1.0246
13064,85,1.0671
13064,325,1.2422
13064,728,1.1194
13065,539,1.1765
13066,513,1.3393
13066,424,1.0784
13066,302,1.036
13066,419,1.0714
13066,418,1.0544
13067,580,1.0897
13067,915,0.7273
13067,408,1.0526
13067,914,0.9633
13067,913,1.1566
13068,73,1.0909
13068,72,0.9362
13068,71,1.1613
13068,574,0.9928
13069,442,1.0976
13069,67,1.0959
13070,29,1.2346
13070,26,1.1392
13070,728,1.1194
13071,383,1.0314
13071,85,1.0671
13071,599,1.0482
13072,600,1.098
13072,907,1.9444
13072,334,1.0909
13073,580,1.0897
13073,85,1.0671
13074,229,1.0494
13074,558,1.195
13074,567,1.4062
13074,556,1.0571
13074,566,1.2025
13075,527,1.1486
13075,621,1.0417
13075,531,1.3333
13076,76,1.053
13076,669,1.3187
13076,459,1.0021
13076,577,1.1774
13076,1026,0.9677
13077,284,1.25
13077,289,1.3023
13078,306,1.0631
13078,655,1.1589
13078,310,1.1626
13078,309,1.2308
13078,308,1.2967
13079,303,1.1749
13079,497,1.1139
13079,726,1.2435
13080,406,0.4444
13080,910,1.0484
13080,403,1.0277
13080,17,1.0227
13080,144,1.0692
13080,407,1.0294
13081,479,1.0529
13081,577,1.1774
13081,211,1.7467
13081,189,1.4706
13081,188,1.4706
13082,483,1.1377
13082,437,1.3333
13082,436,1.0497
13082,1027,1.28
13082,191,1.2564
13083,307,1.4535
13083,86,1.0417
13083,653,1.0448
13083,309,1.2308
13084,476,1.1146
13084,201,1.0939
13084,319,1.0857
13085,592,1.0925
13085,657,1.0952
13085,599,1.0482
13085,926,1.5455
13085,924,1.25
13086,799,0.8205
13086,729,1.0309
13086,299,0.7759
13086,298,1.1111
13087,249,1.7159
13087,665,1.1895
13087,499,1.0581
13087,343,1.0709
13088,305,1.1317
13088,169,2.0571
13088,168,0.8971
13088,167,1.129
13089,1032,1.1224
13089,117,1.3252
13089,343,1.0709
13089,200,1.1123
13090,473,1.1705
13091,204,1.0105
13091,477,1.0446
13091,322,0.5424
13092,636,2.3426
13092,201,1.0939
13092,474,1.1069
13093,592,1.0925
13093,996,1.2055
13093,545,1.3534
13094,21,1.1185
13094,31,1.2225
13094,117,1.3252
13094,365,0.9622
13095,406,0.4444
13095,404,1.1111
13095,657,1.0952
13095,403,1.0277
13095,880,1.2739
13096,76,1.053
13096,665,1.1895
13096,552,1.0441
13097,76,1.053
13097,169,2.0571
13097,201,1.0939
13098,436,1.0497
13098,521,1.1875
13098,567,1.4062
13098,543,1.125
13098,564,1.1875
13098,561,3.1887
13098,559,1.0063
13098,554,1.0755
13098,484,1.2876
13098,483,1.1377
13099,405,0.5634
13099,248,0.885
13099,246,0.6646
13099,542,1.025
13100,184,1.3043
13100,182,1.1628
13100,510,1.3793
13100,573,1.0101
13101,388,1.1111
13101,540,1.0309
13101,451,1.0345
13102,669,1.3187
13102,577,1.1774
13102,423,1.0811
13102,189,1.4706
13102,188,1.4706
13103,302,1.036
13103,269,2.0
13103,676,1.25
13104,261,0.8383
13104,325,1.2422
13104,620,1.0138
13105,317,2.0833
13105,477,1.0446
13105,201,1.0939
13106,669,1.3187
13106,302,1.036
13106,577,1.1774
13107,446,1.1667
13108,527,1.1486
13108,531,1.3333
13109,269,2.0
13109,605,1.1278
13110,249,1.7159
13110,633,1.194
13110,25,1.1489
13110,541,1.218
13111,593,1.0155
13111,362,0.8529
13111,657,1.0952
13111,638,0.8117
13112,593,1.0155
13112,494,0.9211
13112,362,0.8529
13112,657,1.0952
13112,148,1.0152
13113,317,2.0833
13113,477,1.0446
13113,201,1.0939
13113,319,1.0857
13114,345,1.1268
13114,365,0.9622
13115,238,1.0274
13115,236,1.0649
13115,550,1.1321
13116,87,1.3509
13116,553,1.6495
13116,839,1.8462
13117,307,1.4535
13117,86,1.0417
13117,653,1.0448
13117,620,1.0138
13117,309,1.2308
13118,201,1.0939
13118,473,1.1705
13119,31,1.2812
13119,206,1.0233
13119,81,1.0471
13119,59,1.6667
13119,477,1.0446
13120,85,1.0671
13120,200,1.1123
13120,638,0.8117
13121,636,2.3426
13121,174,1.0784
13121,179,1.25
13121,663,1.1429
13121,176,1.0638
13122,636,2.3426
13122,474,1.1069
13123,175,1.039
13123,636,2.3426
13123,489,1.0833
13123,473,1.1705
13124,657,1.0952
13124,85,1.0671
13124,200,1.1123
13124,397,1.0307
13125,151,1.3281
13125,250,1.039
13125,249,1.7159
13125,302,1.036
13125,728,1.1194
13126,205,1.1803
13126,474,1.1069
13127,502,1.0276
13127,238,1.0274
13128,85,1.0671
13128,60,1.0333
13128,169,2.0571
13129,757,
13129,146,1.1579
13129,761,1.2222
13129,473,1.1705
13130,527,1.1486
13130,534,1.5
13130,531,1.3333
13131,279,1.1538
13132,81,1.0471
13132,80,1.1715
13132,201,1.0939
13132,474,1.1069
13133,477,1.0446
13133,201,1.0939
13133,319,1.0857
13134,665,1.1895
13134,302,1.036
13134,266,1.0667
13134,496,1.3678
13135,81,1.0471
13136,76,1.053
13136,657,1.0952
13136,200,1.1123
13136,397,1.0307
13136,144,1.0692
13137,76,1.053
13137,31,1.2225
13137,325,1.2422
13137,200,1.1123
13137,662,1.28
13138,656,1.17
13138,365,0.9622
13139,547,1.1364
13139,364,0.9561
13139,638,0.8117
13140,923,1.0356
13140,305,1.1317
13140,656,1.17
13140,925,1.0584
13141,665,1.1895
13141,82,1.1382
13141,397,1.0307
13141,540,1.0309
13142,65,1.0299
13142,151,1.3281
13142,541,1.218
13142,473,1.1705
13143,317,2.0833
13143,201,1.0939
13143,474,1.1069
13143,319,1.0857
13144,76,1.053
13144,665,1.1895
13144,201,1.0939
13144,552,1.0441
13145,537,1.1321
13145,595,1.0833
13145,605,1.1278
13146,569,1.3209
13146,371,1.075
13146,203,1.0967
13146,476,1.1146
13147,54,1.3333
13147,456,0.6944
13147,621,1.0417
13148,32,1.0714
13148,21,1.1185
13148,31,1.2225
13148,117,1.3252
13148,200,1.1123
13148,662,1.28
13149,362,0.8529
13149,218,1.2195
13149,90,1.082
13149,398,1.3675
13149,89,1.1549
13150,542,1.025
13150,652,1.117
13150,541,1.218
13150,144,1.0692
13150,540,1.0309
13151,659,1.086
13151,317,2.0833
13151,83,1.4062
13151,611,1.2292
13151,81,1.0471
13151,201,1.0939
13152,631,1.194
13152,542,1.025
13152,627,1.3978
13153,593,1.0155
13153,303,1.1749
13153,473,1.1705
13154,307,1.4535
13154,86,1.0417
13154,364,0.9561
13155,636,2.3426
13155,294,1.2069
13155,293,0.9091
13155,292,1.2389
13155,473,1.1705
13156,31,1.2225
13156,117,1.3252
13156,387,0.6609
13156,200,1.1123
13157,76,1.053
13157,31,1.2225
13157,656,1.17
13157,343,1.0709
13157,200,1.1123
13158,657,1.0952
13158,146,1.1579
13158,761,1.2222
13159,327,1.0246
13159,624,1.3889
13159,315,1.0995
13159,829,1.25
13160,21,1.1185
13160,76,1.053
13160,665,1.1895
13160,201,1.0939
13160,552,1.0441
13161,219,1.3208
13162,501,1.2072
13163,435,1.1194
13163,540,1.0309
13164,445,1.0732
13164,69,
13164,442,1.0976
13164,573,1.0101
13164,154,1.0741
13165,76,1.053
13165,807,1.0656
13165,300,1.0526
13165,803,1.0213
13166,17,1.0227
13166,257,1.0308
13167,347,1.1538
13168,549,1.087
13168,502,1.0276
13168,399,1.1429
13169,995,1.0909
13169,606,1.0559
13169,605,1.1278
13170,415,0.6122
13170,919,1.0194
13170,248,0.885
13171,186,1.0577
13171,538,1.0448
13171,502,1.0276
13171,237,1.178
13172,912,0.8085
13172,405,0.5634
13172,620,1.0138
13172,333,1.1932
13173,636,2.3426
13173,58,1.4394
13173,57,
13173,662,1.28
13173,56,0.9948
13174,252,1.3258
13174,403,1.0277
13174,255,0.9836
13174,343,1.0709
13175,329,1.7391
13175,362,0.8529
13175,624,1.3889
13175,828,1.5385
13176,663,1.1429
13176,58,1.4394
13177,76,1.053
13177,31,1.2812
13177,665,1.1895
13177,201,1.0939
13178,317,2.0833
13178,180,1.1911
13178,477,1.0446
13178,201,1.0939
13178,319,1.0857
13179,151,1.3281
13179,620,1.0138
13179,652,1.117
13179,243,1.0345
13179,880,1.2739
13180,76,1.053
13181,933,0.9677
13181,85,1.0671
13181,16,1.1429
13182,31,1.2812
13182,20,1.5044
13182,117,1.3252
13182,665,1.1895
13183,401,1.0105
13183,399,1.1429
13184,538,1.0448
13184,988,1.1111
13184,480,1.3115
13184,498,1.017
13184,684,1.1163
13184,737,1.3559
13185,130,1.4557
13185,195,1.7857
13185,194,1.0737
13185,193,1.2135
13185,192,1.5464
13186,438,1.0123
13186,229,1.0494
13186,558,1.195
13186,567,1.4062
13186,566,1.2025
13186,544,1.0127
13187,920,2.3077
13187,412,0.5505
13187,410,1.0448
13187,916,0.9474
13187,1037,1.1053
13188,440,1.0651
13189,370,1.0959
13189,831,2.6667
13190,165,1.0714
13191,427,0.9259
13191,237,1.178
13191,429,1.0204
13192,51,0.9859
13192,656,1.17
13192,996,1.2055
13192,621,1.0417
13193,680,1.2
13193,262,1.1111
13193,772,1.1765
13194,383,1.0314
13194,652,1.117
13194,364,0.9561
13195,609,1.2059
13196,307,1.4535
13196,86,1.0417
13196,305,1.1317
13196,653,1.0448
13197,498,1.017
13197,726,1.2435
13197,583,1.1006
13198,75,1.0145
13198,25,1.1489
13199,21,1.1185
13199,76,1.053
13199,31,1.2225
13199,305,1.1317
13199,343,1.0709
13199,650,1.0789
13199,352,1.4286
13200,450,1.25
13200,923,1.0356
13200,76,1.053
13200,31,1.2225
13200,449,1.5957
13201,387,0.6609
13201,354,1.1434
13202,71,1.1613
13202,573,1.0101
13203,766,1.0909
13203,772,1.1765
13203,374,1.0526
13204,239,
13204,236,1.0649
13205,270,1.0549
13205,311,1.0833
13206,961,1.4828
13206,69,
13206,948,0.8
13206,947,0.8
13207,457,1.0569
13207,620,1.0138
13207,496,1.3678
13207,132,0.9859
13208,43,1.087
13208,208,1.0825
13208,41,1.1056
13208,666,1.2317
13208,35,1.1364
13209,200,1.1123
13210,238,1.0274
13210,235,1.0493
13210,354,1.1434
13210,594,1.1401
13211,218,1.2195
13211,510,1.3793
13211,620,1.0138
13211,991,1.1111
13212,327,1.0246
13212,302,1.036
13213,620,1.0138
13213,594,1.1401
13214,318,0.5926
13214,677,1.165
13214,321,0.4717
13214,88,1.4151
13215,992,0.6296
13215,594,1.1401
13215,11,1.1321
13216,953,
13216,18,1.3721
13216,949,1.5
13217,582,0.951
13217,549,1.087
13217,392,0.9677
13217,346,1.2125
13217,377,0.9639
13217,354,1.1434
13218,74,1.068
13218,70,1.1268
13219,593,1.0155
13219,270,1.0549
13219,311,1.0833
13220,469,1.0938
13220,467,1.1039
13220,423,1.0811
13220,463,1.1029
13221,50,1.1215
13221,959,
13221,827,0.4321
13221,628,1.4634
13222,95,1.6456
13222,575,1.1033
13222,586,1.0727
13223,50,1.1215
13223,622,0.8602
13223,69,
13223,936,1.7308
13223,935,1.8462
13224,593,1.0155
13224,17,1.0227
13225,317,2.0833
13225,324,1.1852
13225,473,1.1705
13225,319,1.0857
13226,318,0.5926
13226,180,1.1911
13226,321,0.4717
13226,672,1.0811
13227,76,1.053
13227,31,1.2225
13227,387,0.6609
